Wall time,Step,Value
1528096816.8116324,115,0.02500000037252903
1528096819.4011405,116,0.0
1528096822.1815374,117,0.0
1528096824.8899748,118,0.0625
1528096827.5014694,119,0.012500000186264515
1528096830.0939753,120,0.03750000149011612
1528096833.7098901,121,0.03750000149011612
1528096836.2963986,122,0.0
1528096838.8819082,123,0.0
1528096841.4814103,124,0.012500000186264515
1528096844.0559266,125,0.012500000186264515
1528096846.6674197,126,0.0
1528096849.258926,127,0.012500000186264515
1528096851.8734186,128,0.0
1528096855.5193164,129,0.03750000149011612
1528096859.3011365,130,0.02500000037252903
1528096863.5756726,131,0.012500000186264515
1528096866.1791718,132,0.0
1528096868.767679,133,0.02500000037252903
1528096871.3951645,134,0.0
1528096873.994666,135,0.02500000037252903
1528096876.602162,136,0.02500000037252903
1528096879.18967,137,0.012500000186264515
1528096881.7981668,138,0.02500000037252903
1528096884.3856747,139,0.03750000149011612
1528096886.9791796,140,0.02500000037252903
1528096890.5671117,141,0.012500000186264515
1528096893.1746087,142,0.012500000186264515
1528096895.7731094,143,0.02500000037252903
1528096898.3726113,144,0.0
1528096901.0210843,145,0.0
1528096903.6375763,146,0.012500000186264515
1528096906.2460718,147,0.03750000149011612
1528096908.8395772,148,0.02500000037252903
1528096911.4400775,149,0.0
1528096914.0425775,150,0.0
1528096917.6554942,151,0.0
1528096920.2809813,152,0.0
1528096922.8834805,153,0.0
1528096925.4889781,154,0.012500000186264515
1528096928.084482,155,0.012500000186264515
1528096930.683983,156,0.02500000037252903
1528096933.303473,157,0.0
1528096935.913968,158,0.02500000037252903
1528096938.5274615,159,0.02500000037252903
1528096941.1539476,160,0.0
1528096944.9637506,161,0.02500000037252903
1528096947.5702481,162,0.02500000037252903
1528096950.1847405,163,0.0
1528096952.7912385,164,0.03750000149011612
1528096955.4007342,165,0.0
1528096958.0002356,166,0.012500000186264515
1528096960.5907419,167,0.012500000186264515
1528096963.1862452,168,0.0
1528096965.77975,169,0.012500000186264515
1528096968.4612048,170,0.0
1528096972.0631273,171,0.012500000186264515
1528096974.6916122,172,0.012500000186264515
1528096977.3021078,173,0.012500000186264515
1528096979.8876178,174,0.0
1528096982.5011103,175,0.012500000186264515
1528096985.1126044,176,0.012500000186264515
1528096987.725099,177,0.012500000186264515
1528096990.324601,178,0.0
1528096992.937094,179,0.012500000186264515
1528096995.5365949,180,0.012500000186264515
1528096999.121529,181,0.0
1528097001.722029,182,0.03750000149011612
1528097004.330525,183,0.0
1528097006.9370227,184,0.012500000186264515
1528097009.6674485,185,0.012500000186264515
1528097012.285939,186,0.02500000037252903
1528097014.8974328,187,0.0
1528097017.6038725,188,0.03750000149011612
1528097020.2063735,189,0.0625
1528097022.810872,190,0.0625
1528097026.4437768,191,0.0
1528097029.055272,192,0.05000000074505806
1528097031.6627674,193,0.02500000037252903
1528097034.2802594,194,0.012500000186264515
1528097036.884757,195,0.03750000149011612
1528097039.498251,196,0.0
1528097042.107746,197,0.012500000186264515
1528097044.7142432,198,0.02500000037252903
1528097047.327737,199,0.0
1528097049.9272382,200,0.012500000186264515
1528097053.5231655,201,0.02500000037252903
1528097056.131662,202,0.012500000186264515
1528097058.7281644,203,0.0
1528097061.3856325,204,0.0
1528097064.1490395,205,0.0
1528097066.7625327,206,0.0
1528097069.3670313,207,0.02500000037252903
1528097071.990518,208,0.0
1528097074.598015,209,0.012500000186264515
1528097077.2075107,210,0.0625
1528097080.8094342,211,0.05000000074505806
1528097083.4089353,212,0.012500000186264515
1528097086.032423,213,0.02500000037252903
1528097088.7448595,214,0.012500000186264515
1528097091.6961582,215,0.03750000149011612
1528097094.3036551,216,0.012500000186264515
1528097096.909153,217,0.0
1528097099.5116525,218,0.05000000074505806
1528097102.103158,219,0.012500000186264515
1528097104.7216487,220,0.02500000037252903
1528097108.363549,221,0.02500000037252903
1528097110.977042,222,0.03750000149011612
1528097113.5855384,223,0.012500000186264515
1528097116.174046,224,0.02500000037252903
1528097118.7755468,225,0.03750000149011612
1528097121.3970344,226,0.0
1528097123.995537,227,0.0
1528097126.6040328,228,0.03750000149011612
1528097129.2045336,229,0.05000000074505806
1528097131.7990377,230,0.012500000186264515
1528097135.4429371,231,0.0
1528097138.053432,232,0.03750000149011612
1528097140.6529334,233,0.02500000037252903
1528097143.2514358,234,0.0
1528097145.8589325,235,0.03750000149011612
1528097148.4534361,236,0.012500000186264515
1528097151.0539374,237,0.02500000037252903
1528097153.6774247,238,0.05000000074505806
1528097156.277926,239,0.03750000149011612
1528097158.8694315,240,0.0
