Wall time,Step,Value
1528096680.6163101,118,2.0216236114501953
1528096684.578646,119,1.6500434875488281
1528096688.6030512,120,1.3540955781936646
1528096693.5062616,121,3.388054609298706
1528096697.4502287,122,2.929215669631958
1528096701.4214652,123,2.8470585346221924
1528096705.4093194,124,2.3418965339660645
1528096709.3969457,125,2.355839252471924
1528096713.3856988,126,2.2544522285461426
1528096717.3748925,127,1.9979321956634521
1528096721.358038,128,1.8160886764526367
1528096725.3467886,129,2.084615468978882
1528096729.331448,130,1.8799469470977783
1528096734.2658112,131,3.354243040084839
1528096738.2443244,132,3.0293445587158203
1528096742.2232268,133,2.8936173915863037
1528096746.2047753,134,2.7964134216308594
1528096750.1929352,135,2.5647244453430176
1528096754.183883,136,1.892232894897461
1528096758.1679573,137,2.9195380210876465
1528096762.1634629,138,2.076030969619751
1528096766.1478548,139,2.098428249359131
1528096770.1720395,140,1.7757434844970703
1528096775.13874,141,3.3782405853271484
1528096779.1259344,142,3.417393445968628
1528096783.1032603,143,3.3008830547332764
1528096787.0806508,144,3.0756399631500244
1528096791.0722177,145,3.3631432056427
1528096795.055461,146,2.64839768409729
1528096799.035078,147,2.65651798248291
1528096802.9976995,148,2.526784896850586
1528096806.9683924,149,2.4356889724731445
1528096810.9561749,150,2.161017656326294
1528096815.9028525,151,2.528339385986328
1528096819.8794925,152,2.769897699356079
1528096823.8554144,153,2.7086853981018066
1528096827.847758,154,2.7441275119781494
1528096831.830791,155,2.452415943145752
1528096835.810418,156,1.6696535348892212
1528096839.8006916,157,1.999176263809204
1528096843.7803628,158,1.6855175495147705
1528096847.764681,159,1.7220346927642822
1528096851.7484057,160,1.5998637676239014
1528096856.6647143,161,2.6604719161987305
1528096860.6363742,162,2.5227816104888916
1528096864.6066656,163,2.4008326530456543
1528096868.5820599,164,2.6883513927459717
1528096872.5665605,165,2.0088038444519043
1528096876.541693,166,2.1740167140960693
1528096880.519483,167,1.7985308170318604
1528096884.502136,168,1.7897579669952393
1528096888.5110323,169,1.8646268844604492
1528096892.4978132,170,1.5363523960113525
1528096897.4366553,171,2.6859707832336426
1528096901.4166713,172,2.5969815254211426
1528096905.4041693,173,3.0412890911102295
1528096909.3878567,174,2.796574115753174
1528096913.3710585,175,2.9402012825012207
1528096917.3508725,176,2.146028757095337
1528096921.3361013,177,2.0605738162994385
1528096925.31935,178,2.329967975616455
1528096929.3050902,179,1.8017940521240234
1528096933.2824337,180,1.897005319595337
1528096938.1848066,181,2.6873035430908203
1528096942.1602812,182,2.598842144012451
1528096946.1414297,183,2.1301112174987793
1528096950.1280522,184,2.3504300117492676
1528096954.110052,185,2.4807403087615967
1528096958.084676,186,2.0440731048583984
1528096962.063139,187,1.6105073690414429
1528096966.0411692,188,1.9872262477874756
1528096970.02478,189,1.6419178247451782
1528096974.0090077,190,1.369828462600708
1528096978.9075348,191,2.1595802307128906
1528096982.8838038,192,1.814760446548462
1528096986.8600945,193,2.104496479034424
1528096990.838616,194,1.7805633544921875
1528096994.823918,195,2.1060683727264404
1528096998.8016574,196,1.2525708675384521
1528097002.7815042,197,1.2404130697250366
1528097006.769495,198,1.3799453973770142
1528097010.7562997,199,0.849615752696991
1528097014.7325208,200,0.7145494818687439
1528097019.6378999,201,2.6506972312927246
1528097023.6087208,202,2.082284927368164
1528097027.5856164,203,1.9193885326385498
1528097031.564036,204,1.7170177698135376
1528097035.5416992,205,2.0851216316223145
1528097039.5214598,206,1.563610315322876
1528097043.509017,207,1.4366868734359741
1528097047.480049,208,1.2162103652954102
1528097051.454123,209,1.4683387279510498
1528097055.4297135,210,1.5181567668914795
1528097060.3331323,211,2.9396884441375732
1528097064.3106937,212,2.388814687728882
1528097068.2903278,213,2.3079774379730225
1528097072.274902,214,2.2936980724334717
1528097076.258607,215,2.0232558250427246
1528097080.2398882,216,1.455651044845581
1528097084.2448044,217,2.165282726287842
1528097088.231108,218,1.7841644287109375
1528097092.216932,219,1.5710694789886475
1528097096.1889846,220,1.424412488937378
1528097101.1197796,221,2.4371838569641113
1528097105.0971036,222,2.519508123397827
1528097109.0635293,223,2.6655948162078857
1528097113.0415556,224,2.3525915145874023
1528097117.0143096,225,2.3782780170440674
1528097120.9880652,226,2.036860942840576
1528097124.9608195,227,2.03416109085083
1528097128.941469,228,1.8022994995117188
1528097132.9280748,229,1.7544910907745361
1528097136.9119663,230,1.4415050745010376
1528097141.8238862,231,1.8727595806121826
1528097145.7985556,232,1.731693983078003
1528097149.777941,233,1.5476797819137573
1528097153.7553692,234,1.9461085796356201
1528097157.7271907,235,1.6316215991973877
1528097161.7081633,236,0.8077759742736816
1528097165.6715975,237,1.207962989807129
1528097169.644497,238,1.3087973594665527
1528097173.6275609,239,0.9036701321601868
1528097177.5988178,240,0.9644371867179871
