"","c_ch1","v_ch1","c_dch1","v_dch1","c_ch2","v_ch2","c_dch2","v_dch2","c_ch3","v_ch3","c_dch3","v_dch3","c_dch1.1","c_ch2.1","c_dch2.1","c_ch3.1","c_dch3.1"
"24",0.01844763,3.510612,1.570563456,4.301964,2.248308649,3.548884,1.790878373,4.298151,NA,NA,NA,NA,233.832102344,22.251261949,233.911201427,NA,NA
"25",0.020555931,3.512775,1.613472888,4.301003,2.512094549,3.549973,1.889539811,4.296247,NA,NA,NA,NA,233.789192912,22.515047849,233.812539989,NA,NA
"26",0.023191307,3.51495,1.717681508,4.298994,2.732915816,3.550887,1.899020201,4.296133,NA,NA,NA,NA,233.684984292,22.735869116,233.803059599,NA,NA
"27",0.026419642,3.517012,1.811391012,4.296987,3.140134486,3.55233,2.001866088,4.294116,NA,NA,NA,NA,233.591274788,23.143087786,233.700213712,NA,NA
"28",0.030636243,3.519037,1.88468919,4.295696,3.302343908,3.552891,2.106869581,4.292112,NA,NA,NA,NA,233.51797661,23.305297208,233.595210219,NA,NA
"29",0.03643407,3.521074,1.919251498,4.294979,3.768174423,3.554469,2.211873073,4.29011,NA,NA,NA,NA,233.483414302,23.771127723,233.490206727,NA,NA
"30",0.043813122,3.523102,2.024438297,4.292977,3.911541994,3.554892,2.31994952,4.288105,NA,NA,NA,NA,233.378227503,23.914495294,233.38213028,NA,NA
"31",0.053893435,3.525128,2.12499505,4.290976,4.396149162,3.556331,2.429137461,4.286089,NA,NA,NA,NA,233.27767075,24.399102462,233.272942339,NA,NA
"32",0.068717423,3.527176,2.198814924,4.28959,4.569963599,3.556897,2.519430003,4.284513,NA,NA,NA,NA,233.203850876,24.572916899,233.182649797,NA,NA
"33",0.088285089,3.529225,2.226529982,4.288955,5.024189099,3.558005,2.542509849,4.284068,NA,NA,NA,NA,233.176135818,25.027142399,233.159569951,NA,NA
"34",0.11259643,3.531231,2.342281109,4.286955,5.320442963,3.558904,2.65692835,4.282047,NA,NA,NA,NA,233.060384691,25.323396263,233.04515145,NA,NA
"35",0.143298558,3.533272,2.447467907,4.284954,5.652229035,3.559736,2.772392963,4.28003,NA,NA,NA,NA,232.955197893,25.655182335,232.929686837,NA,NA
"36",0.181840929,3.53528,2.512940657,4.283862,6.105476584,3.560906,2.887922957,4.278,NA,NA,NA,NA,232.889725143,26.108429884,232.814156843,NA,NA
"37",0.234219022,3.537306,2.560545346,4.282938,6.280268972,3.561407,3.002341458,4.275984,NA,NA,NA,NA,232.842120454,26.283222272,232.699738342,NA,NA
"38",0.297138619,3.539328,2.676231261,4.280938,6.908308908,3.562722,3.117806071,4.273968,NA,NA,NA,NA,232.726434539,26.911262208,232.584273729,NA,NA
"39",0.317233359,3.539921,2.786700223,4.278931,6.964834459,3.562917,3.149320195,4.273577,NA,NA,NA,NA,232.615965577,26.967787759,232.552759605,NA,NA
"40",0.369084378,3.541329,2.827066391,4.278334,7.536348845,3.564323,3.244843297,4.271947,NA,NA,NA,NA,232.575599409,27.539302145,232.457236503,NA,NA
"41",0.458489501,3.543338,2.901407959,4.276918,7.789638075,3.564923,3.369722918,4.269946,NA,NA,NA,NA,232.501257841,27.792591375,232.332356882,NA,NA
"42",0.565815179,3.545343,3.020224046,4.274917,8.164388782,3.565616,3.497806257,4.267938,NA,NA,NA,NA,232.382441754,28.167342082,232.204273543,NA,NA
"43",0.634598487,3.546449,3.137996741,4.272897,8.741118905,3.566929,3.619612924,4.26593,NA,NA,NA,NA,232.264669059,28.744072205,232.082466876,NA,NA
"44",0.699099309,3.547348,3.141192124,4.272829,8.792428718,3.566985,3.75188071,4.26392,NA,NA,NA,NA,232.261473676,28.795382018,231.95019909,NA,NA
"45",0.844506168,3.54935,3.255312954,4.270887,9.420468655,3.568378,3.779145005,4.263432,NA,NA,NA,NA,232.147352846,29.423421955,231.922934795,NA,NA
"46",0.951897731,3.550446,3.385149851,4.268868,9.681125113,3.568933,3.883102385,4.261908,NA,NA,NA,NA,232.017515949,29.684078413,231.818977415,NA,NA
"47",1.029114241,3.551369,3.455252646,4.267694,10.04850859,3.569643,4.021646844,4.259908,NA,NA,NA,NA,231.947413154,30.05146189,231.680432956,NA,NA
"48",1.25173761,3.553381,3.506052718,4.266859,10.66083612,3.570941,4.149730183,4.257898,NA,NA,NA,NA,231.896613082,30.66378942,231.552349617,NA,NA
"49",1.269196974,3.553531,3.634846225,4.26485,10.67654853,3.570998,4.295662808,4.255879,NA,NA,NA,NA,231.767819575,30.67950183,231.406416992,NA,NA
"50",1.507171407,3.55539,3.762074647,4.26284,11.30458846,3.572302,4.409035196,4.254255,NA,NA,NA,NA,231.640591153,31.30754176,231.293044604,NA,NA
"51",1.586496218,3.555904,3.76937838,4.262748,11.60599287,3.572947,4.437345603,4.253869,NA,NA,NA,NA,231.63328742,31.60894617,231.264734197,NA,NA
"52",1.792253182,3.557393,3.897650192,4.260834,11.9326284,3.573592,4.578047667,4.25186,NA,NA,NA,NA,231.505015608,31.9355817,231.124032133,NA,NA
"53",1.903795462,3.557884,4.032704042,4.258834,12.55851685,3.574958,4.729210852,4.249855,NA,NA,NA,NA,231.369961758,32.56147015,230.972868948,NA,NA
"54",2.178796924,3.559402,4.083504113,4.258085,12.56060314,3.574969,4.876189589,4.247836,NA,NA,NA,NA,231.319161687,32.56355644,230.825890211,NA,NA
"55",2.221094705,3.559636,4.166258018,4.256828,13.18864308,3.576172,5.031537222,4.245827,NA,NA,NA,NA,231.236407782,33.19159638,230.670542578,NA,NA
"56",2.538459833,3.561141,4.310180686,4.254822,13.58119249,3.576966,5.038860006,4.245701,NA,NA,NA,NA,231.092485114,33.58414579,230.663219794,NA,NA
"57",2.573839753,3.561407,4.397629847,4.25354,13.81668301,3.577437,5.187930967,4.243806,NA,NA,NA,NA,231.005035953,33.81963631,230.514148833,NA,NA
"58",2.855759077,3.562469,4.447386529,4.252816,14.44472295,3.578765,5.346482318,4.241798,NA,NA,NA,NA,230.955279271,34.44767625,230.355597482,NA,NA
"59",3.076274145,3.563412,4.59346119,4.250815,14.52634923,3.578972,5.515494789,4.239784,NA,NA,NA,NA,230.80920461,34.52930253,230.186585011,NA,NA
"60",3.173058321,3.563685,4.711755581,4.249278,15.07276289,3.579984,5.668750198,4.237867,NA,NA,NA,NA,230.690910219,35.07571619,230.033329602,NA,NA
"61",3.490357564,3.564892,4.747882975,4.248815,15.56890987,3.580982,5.683461148,4.237754,NA,NA,NA,NA,230.654782825,35.57186317,230.018618652,NA,NA
"62",3.687615441,3.565441,4.894479331,4.246809,15.70080282,3.581278,5.854565843,4.235744,NA,NA,NA,NA,230.508186469,35.70375612,229.847513957,NA,NA
"63",3.807656808,3.565812,5.025881314,4.245128,16.32884276,3.582519,6.037243152,4.233735,NA,NA,NA,NA,230.376784486,36.33179606,229.664836648,NA,NA
"64",4.125021936,3.566768,5.04629264,4.244808,16.53603791,3.583003,6.215670631,4.23172,NA,NA,NA,NA,230.35637316,36.53899121,229.486409169,NA,NA
"65",4.362469293,3.567457,5.20912676,4.242807,16.9568827,3.583799,6.29864039,4.23096,NA,NA,NA,NA,230.19353904,36.959836,229.40343941,NA,NA
"66",4.442321179,3.567593,5.340007048,4.241114,17.48230301,3.585003,6.409920554,4.229702,NA,NA,NA,NA,230.062658752,37.48525631,229.292159246,NA,NA
"67",4.759620423,3.568453,5.370330583,4.240774,17.58485744,3.58521,6.603058984,4.227698,NA,NA,NA,NA,230.032335217,37.58781074,229.099020816,NA,NA
"68",5.076919667,3.569231,5.533164703,4.238773,18.21289737,3.586531,6.800381861,4.225666,NA,NA,NA,NA,229.869501097,38.21585067,228.901697939,NA,NA
"69",5.12929776,3.569466,5.654132782,4.23734,18.43482698,3.58701,6.928465199,4.224325,NA,NA,NA,NA,229.748533018,38.43778028,228.773614601,NA,NA
"70",5.394284795,3.570145,5.694955432,4.236773,18.84093731,3.587826,7.006139016,4.223649,NA,NA,NA,NA,229.707710368,38.84389061,228.695940784,NA,NA
"71",5.711584038,3.570846,5.873505621,4.234751,19.40619281,3.589021,7.219284337,4.22164,NA,NA,NA,NA,229.529160179,39.40914611,228.482795463,NA,NA
"72",5.952193847,3.571472,5.968258515,4.233747,19.46897725,3.589189,7.432364276,4.219631,NA,NA,NA,NA,229.434407285,39.47193055,228.269715524,NA,NA
"73",6.028883282,3.571582,6.05825094,4.232742,20.09701718,3.590535,7.558355391,4.21842,NA,NA,NA,NA,229.34441486,40.09997048,228.143724409,NA,NA
"74",6.346182526,3.572308,6.24677855,4.230728,20.31262271,3.591026,7.660155166,4.217604,NA,NA,NA,NA,229.15588725,40.31557601,228.041924634,NA,NA
"75",6.663481769,3.572994,6.282319037,4.230325,20.72505712,3.591967,7.890038279,4.215594,NA,NA,NA,NA,229.120346763,40.72801042,227.812041521,NA,NA
"76",6.872928259,3.573488,6.435762643,4.228726,21.22016096,3.59303,8.126263447,4.213576,NA,NA,NA,NA,228.966903157,41.22311426,227.575816353,NA,NA
"77",6.980781013,3.573727,6.596444771,4.22698,21.35309706,3.593318,8.188180201,4.213156,NA,NA,NA,NA,228.806221029,41.35605036,227.513899599,NA,NA
"78",7.298080256,3.574489,6.623181651,4.226706,21.98113699,3.594844,8.381384012,4.21156,NA,NA,NA,NA,228.779484149,41.98409029,227.320695788,NA,NA
"79",7.615445384,3.575169,6.819469477,4.224697,22.08264827,3.595041,8.64801181,4.209558,NA,NA,NA,NA,228.583196323,42.08560157,227.05406799,NA,NA
"80",7.764541769,3.57549,6.910570504,4.22384,22.60917693,3.596256,8.818070393,4.208304,NA,NA,NA,NA,228.492095296,42.61213023,226.884009407,NA,NA
"81",7.932744628,3.575786,7.027299809,4.222682,22.93991985,3.59705,8.920981661,4.207552,NA,NA,NA,NA,228.375365991,42.94287315,226.781098139,NA,NA
"82",8.250043872,3.576446,7.224696238,4.220806,23.23721687,3.597718,9.201208915,4.205532,NA,NA,NA,NA,228.177969562,43.24017017,226.500870885,NA,NA
"83",8.567343115,3.577205,7.238847221,4.220678,23.82020587,3.599053,9.447960585,4.203966,NA,NA,NA,NA,228.163818579,43.82315917,226.254119215,NA,NA
"84",8.666762666,3.5775,7.461871927,4.218666,23.8651916,3.599146,9.515107899,4.203525,NA,NA,NA,NA,227.940793873,43.8681449,226.186971901,NA,NA
"85",8.884708243,3.577906,7.538821972,4.218098,24.49323154,3.600718,9.820572605,4.201523,NA,NA,NA,NA,227.863843828,44.49618484,225.881507195,NA,NA
"86",9.202007487,3.578431,7.697417318,4.216656,24.63144857,3.601072,10.07778539,4.199967,NA,NA,NA,NA,227.705248482,44.63440187,225.62429441,NA,NA
"87",9.51930673,3.579066,7.852947705,4.21526,25.12127148,3.602215,10.15022865,4.199508,NA,NA,NA,NA,227.549718095,45.12422478,225.55185115,NA,NA
"88",9.663132364,3.579505,7.927289274,4.214651,25.48135292,3.603082,10.47779247,4.197488,NA,NA,NA,NA,227.475376526,45.48430622,225.22428733,NA,NA
"89",9.836605974,3.579884,8.167073439,4.212837,25.74931141,3.603826,10.70767559,4.196241,NA,NA,NA,NA,227.235592361,45.75226471,224.99440421,NA,NA
"90",10.15390522,3.580519,8.1822026,4.212641,26.23287543,3.605087,10.83889726,4.195487,NA,NA,NA,NA,227.2204632,46.23582873,224.86318254,NA,NA
"91",10.47120446,3.581195,8.436659443,4.210636,26.37735135,3.60538,11.24936546,4.193487,NA,NA,NA,NA,226.966006357,46.38030465,224.45271434,NA,NA
"92",10.60923227,3.581508,8.481133961,4.210229,27.00539129,3.606981,11.33756578,4.192928,NA,NA,NA,NA,226.921531839,47.00834459,224.36451402,NA,NA
"93",10.7885037,3.581847,8.697898324,4.208635,27.04829072,3.607098,11.66931405,4.191484,NA,NA,NA,NA,226.704767476,47.05124402,224.03276575,NA,NA
"94",11.10586883,3.582538,8.795259694,4.207986,27.63343122,3.608577,11.96745597,4.190096,NA,NA,NA,NA,226.607406106,47.63638452,223.73462383,NA,NA
"95",11.42316808,3.583197,8.991091037,4.206626,27.82074138,3.609106,12.08919725,4.18948,NA,NA,NA,NA,226.411574763,47.82369468,223.61288255,NA,NA
"96",11.50249289,3.583513,9.109385428,4.205797,28.26147116,3.610276,12.57420093,4.18747,NA,NA,NA,NA,226.293280372,48.26442446,223.12787887,NA,NA
"97",11.74046732,3.583908,9.283240359,4.204616,28.57232909,3.611117,12.59728078,4.187456,NA,NA,NA,NA,226.119425441,48.57528239,223.10479902,NA,NA
"98",12.05776656,3.58453,9.423511161,4.203647,28.8894459,3.61195,13.08333057,4.185469,NA,NA,NA,NA,225.979154639,48.8923992,222.61874923,NA,NA
"99",12.37506581,3.585248,9.582693415,4.202609,29.32593789,3.613125,13.22717097,4.184988,NA,NA,NA,NA,225.819972385,49.32889119,222.47490883,NA,NA
"100",12.51889144,3.585531,9.737636895,4.201694,29.51748584,3.613722,13.67019941,4.18346,NA,NA,NA,NA,225.665028905,49.52043914,222.03188039,NA,NA
"101",12.69236505,3.585865,9.898384234,4.200592,30.03247467,3.615125,13.85706116,4.182766,NA,NA,NA,NA,225.504281566,50.03542797,221.84501864,NA,NA
"102",13.00973018,3.586615,10.05176263,4.199862,30.14552577,3.615243,14.27485215,4.181454,NA,NA,NA,NA,225.35090317,50.14847907,221.42722765,NA,NA
"103",13.32702942,3.587263,10.23344299,4.198579,30.76626368,3.61713,14.48688597,4.180877,NA,NA,NA,NA,225.16922281,50.76921698,221.21519383,NA,NA
"104",13.38204289,3.587538,10.36588836,4.19782,30.77356571,3.617154,14.8994464,4.179447,NA,NA,NA,NA,225.03677744,50.77651901,220.8026334,NA,NA
"105",13.64432867,3.588028,10.59204324,4.19656,31.40160565,3.618816,15.11677616,4.178945,NA,NA,NA,NA,224.81062256,51.40455895,220.58530364,NA,NA
"106",13.96162791,3.588657,10.6800141,4.196074,31.50735472,3.61913,15.67526921,4.177441,NA,NA,NA,NA,224.7226517,51.51030802,220.02681059,NA,NA
"107",14.27892715,3.589313,10.96635956,4.194555,32.02964558,3.620635,15.74666636,4.177358,NA,NA,NA,NA,224.43630624,52.03259888,219.95541344,NA,NA
"108",14.37841259,3.589546,10.99413983,4.194472,32.2118052,3.62114,16.37649117,4.175691,NA,NA,NA,NA,224.40852597,52.2147585,219.32558863,NA,NA
"109",14.59629228,3.590075,11.30826556,4.192883,32.65768552,3.622519,16.47835632,4.175439,NA,NA,NA,NA,224.09440024,52.66063882,219.22372348,NA,NA
"110",14.91359153,3.590739,11.3741948,4.192536,32.87016161,3.62314,17.00638136,4.174334,NA,NA,NA,NA,224.028471,52.87311491,218.69569844,NA,NA
"111",15.23089077,3.591395,11.62232608,4.191476,33.28572546,3.624176,17.47458186,4.173439,NA,NA,NA,NA,223.78033972,53.28867876,218.22749794,NA,NA
"112",15.28320298,3.591553,11.81867912,4.190524,33.58087098,3.625144,17.63627155,4.173008,NA,NA,NA,NA,223.58398668,53.58382428,218.06580825,NA,NA
"113",15.54819001,3.5921,11.93645182,4.189977,33.91376539,3.62601,18.26609636,4.171819,NA,NA,NA,NA,223.46621398,53.91671869,217.43598344,NA,NA
"114",15.86548926,3.592798,12.25057755,4.188658,34.27691108,3.627164,18.42987827,4.171434,NA,NA,NA,NA,223.15208825,54.27986438,217.27220153,NA,NA
"115",16.15267933,3.593557,12.29250881,4.18851,34.54174013,3.627859,18.89598655,4.170681,NA,NA,NA,NA,223.11015699,54.54469343,216.80609325,NA,NA
"116",16.1827885,3.59358,12.56470329,4.187391,35.01904527,3.629171,19.52581136,4.169617,NA,NA,NA,NA,222.83796251,55.02199857,216.17626844,NA,NA
"117",16.50015363,3.594252,12.79822711,4.18651,35.16978007,3.629639,19.60355056,4.169428,NA,NA,NA,NA,222.60443869,55.17273337,216.09852924,NA,NA
"118",16.81745287,3.594994,12.87882902,4.186151,35.7046539,3.631187,20.15570155,4.168598,NA,NA,NA,NA,222.52383678,55.7076072,215.54637825,NA,NA
"119",17.053319,3.595557,13.19295475,4.18491,35.79782001,3.631388,20.78552636,4.167728,NA,NA,NA,NA,222.20971105,55.80077331,214.91655344,NA,NA
"120",17.13475211,3.595649,13.31913978,4.18451,36.42370845,3.633206,21.00181002,4.167424,NA,NA,NA,NA,222.08352602,56.42666175,214.70026978,NA,NA
"121",17.45205136,3.59644,13.50708049,4.183904,36.42579475,3.63324,21.41541655,4.166836,NA,NA,NA,NA,221.89558531,56.42874805,214.28666325,NA,NA
"122",17.7693506,3.597085,13.82120622,4.182876,37.05383468,3.634894,22.04530675,4.165978,NA,NA,NA,NA,221.58145958,57.05678798,213.65677305,NA,NA
"123",17.94657962,3.597561,13.89293931,4.182498,37.11661912,3.635227,22.61739925,4.165415,NA,NA,NA,NA,221.50972649,57.11957242,213.08468055,NA,NA
"124",18.08671573,3.597795,14.13533195,4.181872,37.68187462,3.636764,22.67513156,4.165309,NA,NA,NA,NA,221.26733385,57.68482792,213.02694824,NA,NA
"125",18.40401497,3.598524,14.44945769,4.180821,37.82419904,3.637233,23.30502175,4.164628,NA,NA,NA,NA,220.95320811,57.82715234,212.39705805,NA,NA
"126",18.72131422,3.599133,14.55366631,4.180488,38.30991456,3.638616,23.93491194,4.163862,NA,NA,NA,NA,220.84899949,58.31286786,211.76716786,NA,NA
"127",18.90111273,3.599573,14.76358342,4.179875,38.54749138,3.639235,24.30863545,4.163415,NA,NA,NA,NA,220.63908238,58.55044468,211.39344435,NA,NA
"128",19.03861346,3.599905,15.07770915,4.179048,38.93795449,3.640385,24.56480213,4.163218,NA,NA,NA,NA,220.32495665,58.94090779,211.13727767,NA,NA
"129",19.3559127,3.600686,15.30177725,4.17848,39.22892742,3.64124,25.19462694,4.162438,NA,NA,NA,NA,220.10088855,59.23188072,210.50745286,NA,NA
"130",19.67327783,3.601435,15.39183489,4.178262,39.56599443,3.642026,25.82451713,4.161822,NA,NA,NA,NA,220.01083091,59.56894773,209.87756267,NA,NA
"131",19.71715684,3.601573,15.70596062,4.177482,39.94067994,3.643241,26.20974788,4.161414,NA,NA,NA,NA,219.69670518,59.94363324,209.49233192,NA,NA
"132",19.99057708,3.602017,16.02008636,4.176632,40.19403436,3.643957,26.45434194,4.161245,NA,NA,NA,NA,219.38257944,60.19698766,209.24773786,NA,NA
"133",20.30787632,3.602756,16.08392881,4.176472,40.68698671,3.645244,27.08423213,4.160623,NA,NA,NA,NA,219.31873699,60.68994001,208.61784767,NA,NA
"134",20.62517556,3.603436,16.33421209,4.1759,40.8220091,3.645639,27.71412233,4.159897,NA,NA,NA,NA,219.06845371,60.8249624,207.98795747,NA,NA
"135",20.66641919,3.603573,16.64833782,4.175193,41.42077572,3.647254,28.14453203,4.159414,NA,NA,NA,NA,218.75432798,61.42372902,207.55754777,NA,NA
"136",20.94247481,3.604214,16.96239834,4.17453,41.45004904,3.647346,28.34394714,4.159371,NA,NA,NA,NA,218.44026746,61.45300234,207.35813266,NA,NA
"137",21.25983994,3.604808,16.9682022,4.174471,42.07808898,3.649166,28.97383733,4.15855,NA,NA,NA,NA,218.4344636,62.08104228,206.72824247,NA,NA
"138",21.57713918,3.605507,17.27652408,4.173836,42.08441306,3.649256,29.60372752,4.157726,NA,NA,NA,NA,218.12614172,62.08736636,206.09835228,NA,NA
"139",21.58662653,3.605576,17.59064981,4.173258,42.70612891,3.650801,29.88715849,4.157408,NA,NA,NA,NA,217.81201599,62.70908221,205.81492131,NA,NA
"140",21.89443842,3.606148,17.90477555,4.172619,42.8631226,3.651267,30.23361771,4.156968,NA,NA,NA,NA,217.49789025,62.8660759,205.46846209,NA,NA
"141",22.21173767,3.606871,17.93881616,4.172461,43.33416885,3.65257,30.8635079,4.156085,NA,NA,NA,NA,217.46384964,63.33712215,204.8385719,NA,NA
"142",22.48252253,3.607577,18.21890128,4.172056,43.55290382,3.65327,31.27292999,4.155406,NA,NA,NA,NA,217.18376452,63.55585712,204.42914981,NA,NA
"143",22.52910279,3.607536,18.53302701,4.171422,43.96220879,3.654289,31.49333271,4.155073,NA,NA,NA,NA,216.86963879,63.96516209,204.20874709,NA,NA
"144",22.84640204,3.608355,18.84715275,4.170951,44.35677929,3.655286,32.1232229,4.153883,NA,NA,NA,NA,216.55551305,64.35973259,203.5788569,NA,NA
"145",23.16370128,3.608961,19.10734824,4.170455,44.59024872,3.656038,32.31845356,4.153405,NA,NA,NA,NA,216.29531756,64.59320202,203.38362624,NA,NA
"146",23.36781114,3.609586,19.16127848,4.170507,45.09682718,3.657292,32.7531131,4.152499,NA,NA,NA,NA,216.24138732,65.09978048,202.9489667,NA,NA
"147",23.48100052,3.609789,19.47540421,4.169819,45.21822346,3.657613,33.23595917,4.15139,NA,NA,NA,NA,215.92726159,65.22117676,202.46612063,NA,NA
"148",23.79829977,3.610435,19.78952995,4.16938,45.8462634,3.659162,33.38293791,4.151026,NA,NA,NA,NA,215.61313585,65.8492167,202.31914189,NA,NA
"149",24.1156649,3.611087,20.10365568,4.168957,45.87664507,3.659307,33.95823413,4.149375,NA,NA,NA,NA,215.29901012,65.87959837,201.74384567,NA,NA
"150",24.31081447,3.611593,20.39000114,4.168441,46.47430334,3.660834,34.0128281,4.149232,NA,NA,NA,NA,215.01266466,66.47725664,201.6892517,NA,NA
"151",24.43296414,3.611836,20.41778141,4.168349,46.6595924,3.661313,34.64271829,4.147487,NA,NA,NA,NA,214.98488439,66.6625457,201.05936151,NA,NA
"152",24.75026338,3.612451,20.73190715,4.16803,47.10234327,3.662547,34.65631775,4.147374,NA,NA,NA,NA,214.67075865,67.10529657,201.04576205,NA,NA
"153",25.06756263,3.613079,21.04603288,4.167568,47.42787046,3.663321,35.21899524,4.145371,NA,NA,NA,NA,214.35663292,67.43082376,200.48308456,NA,NA
"154",25.27015714,3.613613,21.36015862,4.167144,47.73038321,3.664165,35.2725431,4.145236,NA,NA,NA,NA,214.04250718,67.73333651,200.4295367,NA,NA
"155",25.38492776,3.613857,21.67428435,4.166778,48.1888465,3.665325,35.76911939,4.143369,NA,NA,NA,NA,213.72838145,68.1917998,199.93296041,NA,NA
"156",25.702227,3.614538,21.92137225,4.166434,48.35842315,3.665779,35.90243329,4.1429,NA,NA,NA,NA,213.48129355,68.36137645,199.79964651,NA,NA
"157",26.01952624,3.615128,21.98834487,4.166323,48.95921086,3.667331,36.27615681,4.141361,NA,NA,NA,NA,213.41432093,68.96216416,199.42592299,NA,NA
"158",26.24373084,3.615616,22.3024706,4.165901,48.98646308,3.6674,36.5322581,4.140362,NA,NA,NA,NA,213.1001952,68.98941638,199.1698217,NA,NA
"159",26.33682549,3.615732,22.61659634,4.165644,49.61450302,3.668846,36.76632566,4.139361,NA,NA,NA,NA,212.78606946,69.61745632,198.93575414,NA,NA
"160",26.65412473,3.616396,22.93072207,4.16525,49.79555429,3.669332,37.16208291,4.137662,NA,NA,NA,NA,212.47194373,69.79850759,198.53999689,NA,NA
"161",26.97148986,3.6171,23.24484781,4.16489,50.24254296,3.670472,37.21981522,4.137352,NA,NA,NA,NA,212.15781799,70.24549626,198.48226458,NA,NA
"162",27.24122057,3.617639,23.55897354,4.164554,50.58586885,3.671354,37.6775546,4.135343,NA,NA,NA,NA,211.84369226,70.58882215,198.0245252,NA,NA
"163",27.2887891,3.617686,23.61655565,4.164431,50.87058289,3.672005,37.7919731,4.134761,NA,NA,NA,NA,211.78611015,70.87353619,197.9101067,NA,NA
"164",27.60608834,3.618355,23.87309927,4.164211,51.36353524,3.673359,38.11424098,4.133341,NA,NA,NA,NA,211.52956653,71.36648854,197.58783882,NA,NA
"165",27.92338759,3.619024,24.18722501,4.163799,51.49855763,3.673682,38.42186329,4.131903,NA,NA,NA,NA,211.21544079,71.50151093,197.28021651,NA,NA
"166",28.22698288,3.619639,24.50135074,4.163462,52.12659757,3.675339,38.53628179,4.131337,NA,NA,NA,NA,210.90131506,72.12955087,197.16579801,NA,NA
