"","c_ch1","v_ch1","c_dch1","v_dch1","c_ch2","v_ch2","c_dch2","v_dch2","c_ch3","v_ch3","c_dch3","v_dch3","c_dch1.1","c_ch2.1","c_dch2.1","c_ch3.1","c_dch3.1"
"414",22.03842121,0.2376,212.4210502,0.1491,181.8435517,0.0783,339.5585186,0.3131,NA,NA,NA,NA,159.9918362,206.7058626,38.5974495,NA,NA
"415",22.19764218,0.2355,213.0280801,0.1493,183.0377089,0.0772,339.6580317,0.3151,NA,NA,NA,NA,159.3848063,207.9000198,38.4979364,NA,NA
"416",22.25735004,0.2347,213.63511,0.1494,183.5949823,0.0766,339.8371553,0.318,NA,NA,NA,NA,158.7777764,208.4572932,38.3188128,NA,NA
"417",22.34691184,0.2335,214.2422311,0.1496,184.2318662,0.0762,339.956571,0.32,NA,NA,NA,NA,158.1706553,209.0941771,38.1993971,NA,NA
"418",22.5061328,0.2314,214.8393993,0.1498,185.4259338,0.0753,340.0560841,0.3221,NA,NA,NA,NA,157.5734871,210.2882447,38.099884,NA,NA
"419",22.66535377,0.2293,214.9488637,0.1499,186.6399026,0.0747,340.2153051,0.3245,NA,NA,NA,NA,157.4640227,211.5022135,37.940663,NA,NA
"420",22.82457474,0.2272,215.436478,0.15,186.719513,0.0746,340.3148182,0.3266,NA,NA,NA,NA,156.9764084,211.5818239,37.8411499,NA,NA
"421",22.86437998,0.2266,216.0435079,0.1502,187.8340598,0.0741,340.4342339,0.3287,NA,NA,NA,NA,156.3693785,212.6963707,37.7217342,NA,NA
"422",22.97384439,0.2252,216.6405865,0.1503,189.0282171,0.0736,340.5735522,0.3312,NA,NA,NA,NA,155.7722999,213.890528,37.5824159,NA,NA
"423",23.14301667,0.2231,217.2376651,0.1505,190.2223743,0.0732,340.692968,0.3334,NA,NA,NA,NA,155.1752213,215.0846852,37.4630001,NA,NA
"424",23.31218895,0.221,217.8446951,0.1507,191.4165316,0.0729,340.7725784,0.3346,NA,NA,NA,NA,154.5681913,216.2788425,37.3833897,NA,NA
"425",23.4614586,0.2192,218.4417737,0.1509,191.9539023,0.0726,340.8123837,0.3356,NA,NA,NA,NA,153.9711127,216.8162132,37.3435844,NA,NA
"426",23.47140991,0.219,219.0488036,0.1511,192.6106888,0.0725,340.9118968,0.3376,NA,NA,NA,NA,153.3640828,217.4729997,37.2440713,NA,NA
"427",23.64058219,0.217,219.6458823,0.1512,193.8048461,0.0722,341.0114099,0.3396,NA,NA,NA,NA,152.7670041,218.667157,37.1445582,NA,NA
"428",23.81970578,0.2147,220.2529122,0.1515,195.0189059,0.0719,341.1308256,0.3418,NA,NA,NA,NA,152.1599742,219.8812168,37.0251425,NA,NA
"429",23.99882937,0.2126,220.8599421,0.1517,196.2130632,0.0717,341.2303387,0.3438,NA,NA,NA,NA,151.5529443,221.0753741,36.9256294,NA,NA
"430",24.05853723,0.2119,221.3575077,0.1519,197.427123,0.0714,341.3497544,0.3461,NA,NA,NA,NA,151.0553787,222.2894339,36.8062137,NA,NA
"431",24.16800164,0.2106,221.4669721,0.1519,198.6411829,0.0712,341.4492676,0.3482,NA,NA,NA,NA,150.9459143,223.5034938,36.7067005,NA,NA
"432",24.36702785,0.2083,222.0640507,0.1521,199.8552428,0.0711,341.5686833,0.3505,NA,NA,NA,NA,150.3488357,224.7175537,36.5872848,NA,NA
"433",24.55610275,0.2061,222.6611293,0.1523,201.0494,0.0708,341.6681964,0.3529,NA,NA,NA,NA,149.7517571,225.9117109,36.4877717,NA,NA
"434",24.65561585,0.205,223.2582079,0.1524,202.1440442,0.0706,341.7876121,0.355,NA,NA,NA,NA,149.1546785,227.0063551,36.368356,NA,NA
"435",24.76508027,0.2038,223.8552866,0.1527,202.263451,0.0706,341.9070278,0.3574,NA,NA,NA,NA,148.5575998,227.1257619,36.2489403,NA,NA
"436",24.94420386,0.2017,224.4623165,0.1529,203.4575186,0.0705,341.9667357,0.3588,NA,NA,NA,NA,147.9505699,228.3198295,36.1892324,NA,NA
"437",25.14323006,0.1994,225.0693464,0.1531,204.6715784,0.0703,342.0065409,0.3596,NA,NA,NA,NA,147.34354,229.5338893,36.1494272,NA,NA
"438",25.25269448,0.1982,225.6763764,0.1533,205.8657357,0.0702,342.1259567,0.3621,NA,NA,NA,NA,146.73651,230.7280466,36.0300114,NA,NA
"439",25.34225627,0.1973,226.273455,0.1535,207.0797956,0.07,342.2254698,0.3646,NA,NA,NA,NA,146.1394314,231.9421065,35.9304983,NA,NA
"440",25.54128248,0.1951,226.8804849,0.1538,208.2739528,0.0699,342.3448855,0.3668,NA,NA,NA,NA,145.5324015,233.1362637,35.8110826,NA,NA
"441",25.72040607,0.1931,226.9700467,0.1539,209.4681101,0.0698,342.4443986,0.3694,NA,NA,NA,NA,145.4428397,234.330421,35.7115695,NA,NA
"442",25.8497731,0.1918,227.4875149,0.154,210.6622673,0.0696,342.5638143,0.3717,NA,NA,NA,NA,144.9253715,235.5245782,35.5921538,NA,NA
"443",25.91943228,0.191,228.0945448,0.1543,211.8763272,0.0695,342.6633274,0.3743,NA,NA,NA,NA,144.3183416,236.7386381,35.4926407,NA,NA
"444",26.1284098,0.1889,228.6916234,0.1546,213.0903871,0.0693,342.7827431,0.377,NA,NA,NA,NA,143.721263,237.952698,35.373225,NA,NA
"445",26.31748469,0.1869,229.2986534,0.1548,214.2845443,0.0692,342.9021589,0.3794,NA,NA,NA,NA,143.114233,239.1468552,35.2538092,NA,NA
"446",26.46675435,0.1855,229.895732,0.155,215.4986042,0.0691,343.001672,0.3821,NA,NA,NA,NA,142.5171544,240.3609151,35.1542961,NA,NA
"447",26.52646221,0.1849,230.5027619,0.1553,216.7126641,0.0689,343.1210877,0.3844,NA,NA,NA,NA,141.9101245,241.574975,35.0348804,NA,NA
"448",26.71553711,0.1829,231.1097919,0.1556,217.9068213,0.0688,343.1608929,0.3856,NA,NA,NA,NA,141.3030945,242.7691322,34.9950752,NA,NA
"449",26.95436856,0.1806,231.7068705,0.1558,219.0014655,0.0686,343.2006982,0.3864,NA,NA,NA,NA,140.7060159,243.8637764,34.9552699,NA,NA
"450",27.06383298,0.1795,231.756627,0.1559,219.1009786,0.0686,343.3002113,0.3888,NA,NA,NA,NA,140.6562594,243.9632895,34.8557568,NA,NA
"451",27.1832487,0.1783,232.3139004,0.1561,220.3150384,0.0685,343.3798218,0.3909,NA,NA,NA,NA,140.098986,245.1773493,34.7761463,NA,NA
"452",27.41212884,0.1762,232.9109791,0.1564,221.5091957,0.0684,343.4793349,0.3933,NA,NA,NA,NA,139.5019073,246.3715066,34.6766332,NA,NA
"453",27.63105767,0.1742,233.5080577,0.1567,222.7033529,0.0683,343.5589454,0.3954,NA,NA,NA,NA,138.9048287,247.5656638,34.5970227,NA,NA
"454",27.67086291,0.1738,234.1150876,0.157,223.9174128,0.0681,343.6584585,0.398,NA,NA,NA,NA,138.2977988,248.7797237,34.4975096,NA,NA
"455",27.85993781,0.1722,234.7121662,0.1573,225.1114804,0.068,343.7778742,0.4006,NA,NA,NA,NA,137.7007202,249.9737913,34.3780939,NA,NA
"456",28.09876926,0.1702,235.3191962,0.1576,226.3254492,0.0679,343.8375821,0.4027,NA,NA,NA,NA,137.0936902,251.1877601,34.318386,NA,NA
"457",28.26794154,0.1687,235.8963722,0.1579,227.5196064,0.0677,343.9569978,0.4053,NA,NA,NA,NA,136.5165142,252.3819173,34.1989703,NA,NA
"458",28.3276494,0.1682,235.9162748,0.1579,228.7336663,0.0675,344.0366083,0.4076,NA,NA,NA,NA,136.4966116,253.5959772,34.1193598,NA,NA
"459",28.57643216,0.1662,236.5133534,0.1582,229.9477262,0.0674,344.1361214,0.4102,NA,NA,NA,NA,135.899533,254.8100371,34.0198467,NA,NA
"460",28.84511754,0.1641,237.1203834,0.1584,231.1816887,0.0673,344.2157318,0.4125,NA,NA,NA,NA,135.292503,256.0439996,33.9402363,NA,NA
"461",28.86502016,0.164,237.717462,0.1588,232.3758459,0.0671,344.3351476,0.4152,NA,NA,NA,NA,134.6954244,257.2381568,33.8208205,NA,NA
"462",29.13370554,0.1621,238.3145406,0.1591,233.5899058,0.067,344.3550502,0.4164,NA,NA,NA,NA,134.0983458,258.4522167,33.8009179,NA,NA
"463",29.45214748,0.16,238.9215705,0.1595,234.784063,0.0669,344.3948554,0.4174,NA,NA,NA,NA,133.4913159,259.6463739,33.7611127,NA,NA
"464",29.4720501,0.1599,239.5186492,0.1598,235.9981229,0.0667,344.5142712,0.4202,NA,NA,NA,NA,132.8942372,260.8604338,33.6416969,NA,NA
"465",29.82034596,0.158,239.6281136,0.1599,236.0777334,0.0666,344.5938816,0.4225,NA,NA,NA,NA,132.7847728,260.9400443,33.5620865,NA,NA
"466",30.06912872,0.1567,240.1256791,0.1601,237.1922802,0.0665,344.6535895,0.4245,NA,NA,NA,NA,132.2872073,262.0545911,33.5023786,NA,NA
"467",30.238301,0.156,240.7227577,0.1604,238.40634,0.0663,344.7332,0.4269,NA,NA,NA,NA,131.6901287,263.2686509,33.4227681,NA,NA
"468",30.66620735,0.1543,241.3198364,0.1607,239.6004973,0.0662,344.8327131,0.4298,NA,NA,NA,NA,131.09305,264.4628082,33.323255,NA,NA
"469",30.75576914,0.154,241.9268663,0.1611,240.7946545,0.066,344.9123236,0.4322,NA,NA,NA,NA,130.4860201,265.6569654,33.2436445,NA,NA
"470",31.28318859,0.1526,242.5338962,0.1615,242.0087144,0.0659,344.9919341,0.4342,NA,NA,NA,NA,129.8789902,266.8710253,33.164034,NA,NA
"471",31.53197135,0.152,243.1309749,0.1619,243.2227743,0.0657,345.0715445,0.4367,NA,NA,NA,NA,129.2819115,268.0850852,33.0844236,NA,NA
"472",31.89021853,0.1515,243.7380048,0.1622,244.4169315,0.0655,345.151155,0.4388,NA,NA,NA,NA,128.6748816,269.2792424,33.0048131,NA,NA
"473",32.48729716,0.1508,244.3350834,0.1625,245.6110888,0.0654,345.2108629,0.4408,NA,NA,NA,NA,128.077803,270.4733997,32.9451052,NA,NA
"474",33.1042784,0.1504,244.9421134,0.1629,246.8251486,0.0652,345.2904734,0.4434,NA,NA,NA,NA,127.470773,271.6874595,32.8654947,NA,NA
"475",33.70135703,0.1501,245.5491433,0.1633,248.0193059,0.065,345.3700839,0.4455,NA,NA,NA,NA,126.8637431,272.8816168,32.7858842,NA,NA
"476",33.81082144,0.15,246.1462219,0.1636,249.2333658,0.0648,345.4297917,0.4481,NA,NA,NA,NA,126.2666645,274.0956767,32.7261764,NA,NA
"477",34.29843565,0.1499,246.5542256,0.1639,249.9299575,0.0646,345.5094022,0.4501,NA,NA,NA,NA,125.8586608,274.7922684,32.6465659,NA,NA
"478",34.89551428,0.1498,246.7433005,0.164,250.427523,0.0646,345.5492074,0.4512,NA,NA,NA,NA,125.6695859,275.2898339,32.6067607,NA,NA
"479",35.4925929,0.1497,247.3403792,0.1644,251.6414918,0.0645,345.5890127,0.4523,NA,NA,NA,NA,125.0725072,276.5038027,32.5669554,NA,NA
"480",36.09962284,0.1496,247.9474091,0.1647,252.8355594,0.0642,345.6686232,0.455,NA,NA,NA,NA,124.4654773,277.6978703,32.4873449,NA,NA
"481",36.70665277,0.1496,248.5444877,0.165,254.0297166,0.064,345.728331,0.4572,NA,NA,NA,NA,123.8683987,278.8920275,32.4276371,NA,NA
"482",37.3037314,0.1495,249.1515177,0.1653,255.2437765,0.0638,345.8079415,0.4599,NA,NA,NA,NA,123.2613687,280.1060874,32.3480266,NA,NA
"483",37.90081002,0.1495,249.7485963,0.1657,256.4578364,0.0636,345.887552,0.4622,NA,NA,NA,NA,122.6642901,281.3201473,32.2684161,NA,NA
"484",38.49788865,0.1494,250.027233,0.1659,257.6519936,0.0634,345.9472599,0.4645,NA,NA,NA,NA,122.3856534,282.5143045,32.2087082,NA,NA
"485",39.10491858,0.1493,250.3456749,0.166,258.8461509,0.0632,346.0268703,0.4674,NA,NA,NA,NA,122.0672115,283.7084618,32.1290978,NA,NA
"486",39.70199721,0.1493,250.9427535,0.1663,260.0403081,0.063,346.1064808,0.4696,NA,NA,NA,NA,121.4701329,284.902619,32.0494873,NA,NA
"487",40.30902715,0.1492,251.5398322,0.1667,261.2344654,0.0627,346.1860913,0.4726,NA,NA,NA,NA,120.8730542,286.0967763,31.9698768,NA,NA
"488",40.91605708,0.149,252.1369108,0.1671,261.7519335,0.0626,346.2457992,0.475,NA,NA,NA,NA,120.2759756,286.6142444,31.9101689,NA,NA
"489",41.52308702,0.1488,252.7439407,0.1673,262.4485253,0.0625,346.3254097,0.4774,NA,NA,NA,NA,119.6689457,287.3108362,31.8305584,NA,NA
"490",42.12016564,0.1487,253.3509707,0.1677,263.6426825,0.0624,346.4050201,0.4803,NA,NA,NA,NA,119.0619157,288.5049934,31.750948,NA,NA
"491",42.71724427,0.1484,253.6793639,0.1679,264.8367501,0.0621,346.464728,0.4827,NA,NA,NA,NA,118.7335225,289.699061,31.6912401,NA,NA
"492",43.3242742,0.1481,253.9480493,0.168,266.0507189,0.0618,346.5443385,0.4858,NA,NA,NA,NA,118.4648371,290.9130298,31.6116296,NA,NA
"493",43.57305696,0.148,254.5550792,0.1683,267.2448761,0.0616,346.623949,0.4884,NA,NA,NA,NA,117.8578072,292.107187,31.5320191,NA,NA
"494",43.92135283,0.1479,255.1621092,0.1687,268.458936,0.0613,346.7035595,0.4909,NA,NA,NA,NA,117.2507772,293.3212469,31.4524086,NA,NA
"495",44.52838276,0.1475,255.7691391,0.169,269.6729959,0.061,346.7632673,0.4941,NA,NA,NA,NA,116.6437473,294.5353068,31.3927008,NA,NA
"496",45.14536401,0.1472,256.376169,0.1693,270.8671531,0.0607,346.8428778,0.4968,NA,NA,NA,NA,116.0367174,295.729464,31.3130903,NA,NA
"497",45.75239395,0.1467,256.983199,0.1696,271.0263741,0.0606,346.9224883,0.5,NA,NA,NA,NA,115.4296874,295.888685,31.2334798,NA,NA
"498",46.35942388,0.1463,257.4210566,0.1699,272.081213,0.0604,346.9821961,0.5022,NA,NA,NA,NA,114.9918298,296.9435239,31.173772,NA,NA
"499",46.62810926,0.146,257.5902289,0.17,273.2753703,0.0601,347.0220014,0.5042,NA,NA,NA,NA,114.8226575,298.1376812,31.1339667,NA,NA
"500",46.96645382,0.1458,258.1972588,0.1703,274.4894301,0.0598,347.0817092,0.507,NA,NA,NA,NA,114.2156276,299.351741,31.0742589,NA,NA
"501",47.56353244,0.1453,258.7943375,0.1706,275.70349,0.0595,347.1613197,0.5097,NA,NA,NA,NA,113.6185489,300.5658009,30.9946484,NA,NA
"502",48.16061107,0.1447,259.4013674,0.1709,276.8976473,0.0592,347.201125,0.5119,NA,NA,NA,NA,113.011519,301.7599582,30.9548431,NA,NA
"503",48.767641,0.1441,259.998446,0.1713,278.1117071,0.0588,347.2807355,0.5145,NA,NA,NA,NA,112.4144404,302.974018,30.8752326,NA,NA
"504",48.87710542,0.144,260.5955246,0.1716,278.58937,0.0586,347.3404433,0.5173,NA,NA,NA,NA,111.8173618,303.4516809,30.8155248,NA,NA
"505",49.36471963,0.1435,261.0632362,0.1719,279.3058644,0.0585,347.3802486,0.5195,NA,NA,NA,NA,111.3496502,304.1681753,30.7757195,NA,NA
"506",49.97174956,0.1428,261.2025546,0.1719,280.5199242,0.0581,347.459859,0.5225,NA,NA,NA,NA,111.2103318,305.3822351,30.6961091,NA,NA
"507",50.56882819,0.1421,261.8096756,0.1723,281.7339841,0.0577,347.5394695,0.5255,NA,NA,NA,NA,110.6032108,306.596295,30.6164986,NA,NA
"508",50.65838998,0.142,262.4068439,0.1727,282.9281414,0.0574,347.5792748,0.5277,NA,NA,NA,NA,110.0060425,307.7904523,30.5766933,NA,NA
"509",51.16590681,0.1414,263.0138738,0.1731,284.1422012,0.057,347.6389826,0.5307,NA,NA,NA,NA,109.3990126,309.0045121,30.5169855,NA,NA
"510",51.76298544,0.1406,263.6408064,0.1734,284.9781113,0.0566,347.7185931,0.5338,NA,NA,NA,NA,108.77208,309.8404222,30.437375,NA,NA
"511",52.27050227,0.14,264.2677389,0.1738,285.3363585,0.0565,347.7583984,0.5362,NA,NA,NA,NA,108.1451475,310.1986694,30.3975697,NA,NA
"512",52.36006407,0.1398,264.2975929,0.1739,286.5504184,0.0561,347.8380088,0.5393,NA,NA,NA,NA,108.1152935,311.4127293,30.3179593,NA,NA
"513",52.95714269,0.1391,264.8648176,0.1742,287.7445756,0.0557,347.9176193,0.5433,NA,NA,NA,NA,107.5480688,312.6068865,30.2383488,NA,NA
"514",53.55422132,0.1383,265.4718475,0.1746,288.9586355,0.0553,347.9773272,0.5466,NA,NA,NA,NA,106.9410389,313.8209464,30.1786409,NA,NA
"515",53.72339359,0.138,266.0689261,0.175,290.1726954,0.0547,348.0569377,0.5499,NA,NA,NA,NA,106.3439603,315.0350063,30.0990304,NA,NA
"516",54.15129994,0.1374,266.6660047,0.1753,290.4115268,0.0546,348.0967429,0.5524,NA,NA,NA,NA,105.7468817,315.2738377,30.0592252,NA,NA
"517",54.74837857,0.1365,267.2730347,0.1758,291.3668526,0.0543,348.1763534,0.5558,NA,NA,NA,NA,105.1398517,316.2291635,29.9796147,NA,NA
"518",55.08672312,0.136,267.4322556,0.1759,292.5610099,0.0538,348.2360613,0.5602,NA,NA,NA,NA,104.9806308,317.4233208,29.9199068,NA,NA
"519",55.3554085,0.1356,267.8701133,0.1762,293.7551671,0.0533,348.3156717,0.5637,NA,NA,NA,NA,104.5427731,318.617478,29.8402964,NA,NA
"520",55.95248713,0.1347,268.4771432,0.1766,294.969227,0.0527,348.3952822,0.5674,NA,NA,NA,NA,103.9357432,319.8315379,29.7606859,NA,NA
"521",56.41024741,0.134,269.0841732,0.1771,295.0886427,0.0526,348.4350875,0.5701,NA,NA,NA,NA,103.3287132,319.9509536,29.7208806,NA,NA
"522",56.54956575,0.1338,269.6912031,0.1775,296.1832868,0.0521,348.5146979,0.5738,NA,NA,NA,NA,102.7216833,321.0455977,29.6412702,NA,NA
"523",57.14664438,0.1329,270.0992068,0.1779,297.3973467,0.0515,348.5346006,0.5758,NA,NA,NA,NA,102.3136796,322.2596576,29.6213675,NA,NA
"524",57.67406383,0.132,270.298233,0.178,298.6113155,0.0509,348.5744058,0.5786,NA,NA,NA,NA,102.1146534,323.4736264,29.5815623,NA,NA
"525",57.743723,0.1319,270.8953117,0.1785,299.0292391,0.0506,348.6540163,0.5824,NA,NA,NA,NA,101.5175747,323.89155,29.5019518,NA,NA
"526",58.34080163,0.131,271.4923903,0.1789,299.8054414,0.0502,348.7336268,0.5863,NA,NA,NA,NA,100.9204961,324.6677523,29.4223413,NA,NA
"527",58.94783156,0.13,272.0894689,0.1794,301.0195012,0.0495,348.773432,0.5894,NA,NA,NA,NA,100.3234175,325.8818121,29.3825361,NA,NA
"528",59.5548615,0.1291,272.6666449,0.1799,302.2335611,0.0488,348.7933346,0.5914,NA,NA,NA,NA,99.7462415,327.095872,29.3626335,NA,NA
"529",60.16189143,0.1281,272.6865475,0.1799,302.4723925,0.0486,348.8331399,0.5935,NA,NA,NA,NA,99.7263389,327.3347034,29.3228282,NA,NA
"530",60.20169668,0.128,273.2935775,0.1804,303.4277183,0.048,348.8729451,0.5956,NA,NA,NA,NA,99.1193089,328.2900292,29.283023,NA,NA
"531",60.76892137,0.1272,273.8906561,0.1809,304.6417782,0.0472,348.9127504,0.5987,NA,NA,NA,NA,98.5222303,329.5040891,29.2432177,NA,NA
"532",61.366,0.1263,274.4877347,0.1815,305.5373962,0.0466,348.9525556,0.6008,NA,NA,NA,NA,97.9251517,330.3997071,29.2034125,NA,NA
"533",61.49536703,0.126,274.945495,0.1819,305.8359355,0.0464,348.9923608,0.603,NA,NA,NA,NA,97.4673914,330.6982464,29.1636073,NA,NA
"534",61.96307862,0.1253,275.0947647,0.182,307.0300927,0.0456,349.0321661,0.6052,NA,NA,NA,NA,97.3181217,331.8924036,29.123802,NA,NA
"535",62.56015725,0.1243,275.6918433,0.1825,308.22425,0.0447,349.0719713,0.6084,NA,NA,NA,NA,96.7210431,333.0865609,29.0839968,NA,NA
"536",62.73928083,0.124,276.2889219,0.183,308.2441526,0.0446,349.1117766,0.6107,NA,NA,NA,NA,96.1239645,333.1064635,29.0441915,NA,NA
"537",63.15723587,0.1234,276.8959519,0.1836,309.4383098,0.0437,349.1515818,0.6129,NA,NA,NA,NA,95.5169345,334.3006207,29.0043863,NA,NA
"538",63.76426581,0.1225,277.1646372,0.1839,310.6523697,0.0426,349.1714844,0.6152,NA,NA,NA,NA,95.2482492,335.5146806,28.9844837,NA,NA
"539",64.02299988,0.122,277.5029818,0.1842,311.8664296,0.0416,349.2112867,0.6187,NA,NA,NA,NA,94.9099046,336.7287405,28.9446814,NA,NA
"540",64.36134443,0.1216,278.1100117,0.1847,312.8615606,0.0406,349.2510889,0.621,NA,NA,NA,NA,94.3028747,337.7238715,28.9048792,NA,NA
"541",64.96837437,0.1207,278.7070904,0.1853,313.0804895,0.0405,349.2908942,0.6234,NA,NA,NA,NA,93.705796,337.9428004,28.8650739,NA,NA
"542",65.39628072,0.12,279.2046559,0.1859,314.2746467,0.0393,349.3306994,0.6258,NA,NA,NA,NA,93.2082305,339.1369576,28.8252687,NA,NA
"543",65.56545299,0.1198,279.3141203,0.186,314.9513358,0.0386,349.3705047,0.6295,NA,NA,NA,NA,93.0987661,339.8136467,28.7854634,NA,NA
"544",66.17248293,0.1189,279.9211502,0.1866,315.4887066,0.038,349.4103099,0.632,NA,NA,NA,NA,92.4917362,340.3510175,28.7456582,NA,NA
"545",66.76956155,0.1181,280.5182288,0.1872,316.7027664,0.0367,349.4501152,0.6345,NA,NA,NA,NA,91.8946576,341.5650773,28.7058529,NA,NA
"546",66.82926942,0.118,281.1153075,0.1878,316.7823769,0.0366,349.4899204,0.637,NA,NA,NA,NA,91.2975789,341.6446878,28.6660477,NA,NA
"547",67.36664018,0.1173,281.1750153,0.1879,317.8969237,0.0354,349.5297256,0.6409,NA,NA,NA,NA,91.2378711,342.7592346,28.6262425,NA,NA
"548",67.97367011,0.1165,281.7223374,0.1884,318.5736128,0.0346,349.5496283,0.6435,NA,NA,NA,NA,90.690549,343.4359237,28.6063398,NA,NA
"549",68.35181991,0.116,282.3293673,0.1891,319.1109836,0.034,349.5894335,0.6461,NA,NA,NA,NA,90.0835191,343.9732945,28.5665346,NA,NA
"550",68.58070005,0.1157,282.926446,0.1897,320.2653356,0.0326,349.6292387,0.6488,NA,NA,NA,NA,89.4864404,345.1276465,28.5267294,NA,NA
"551",69.18772999,0.1149,283.0160078,0.1899,320.3051408,0.0326,349.669044,0.6529,NA,NA,NA,NA,89.3968786,345.1674517,28.4869241,NA,NA
"552",69.78480861,0.1142,283.5335536,0.1904,321.4992981,0.031,349.7088492,0.6558,NA,NA,NA,NA,88.8793328,346.361609,28.4471189,NA,NA
"553",69.89427303,0.114,284.1307218,0.191,321.7779348,0.0306,349.7486545,0.6586,NA,NA,NA,NA,88.2821646,346.6402457,28.4073136,NA,NA
"554",70.38188724,0.1134,284.7278005,0.1916,322.7133579,0.0293,349.7884597,0.6615,NA,NA,NA,NA,87.6850859,347.5756688,28.3675084,NA,NA
"555",70.98891717,0.1126,284.9964858,0.1919,323.2109235,0.0286,349.828265,0.666,NA,NA,NA,NA,87.4164006,348.0732344,28.3277031,NA,NA
"556",71.45662876,0.112,285.3248791,0.1922,323.9473204,0.0275,349.8680702,0.669,NA,NA,NA,NA,87.0880073,348.8096313,28.2878979,NA,NA
"557",71.5859958,0.1119,285.9219577,0.1928,324.5443991,0.0266,349.8879728,0.672,NA,NA,NA,NA,86.4909287,349.40671,28.2679953,NA,NA
"558",72.18307442,0.1112,286.538939,0.1934,325.1613803,0.0256,349.9675833,0.6783,NA,NA,NA,NA,85.8739474,350.0236912,28.1883848,NA,NA
"559",72.79010436,0.1104,286.956894,0.1939,325.7783616,0.0246,350.0073885,0.6816,NA,NA,NA,NA,85.4559924,350.6406725,28.1485796,NA,NA
"560",73.05878974,0.11,287.1360176,0.194,326.3555376,0.0236,350.0272912,0.6849,NA,NA,NA,NA,85.2768688,351.2178485,28.1286769,NA,NA
"561",73.39713429,0.1096,287.7330962,0.1946,326.9526162,0.0226,350.0670964,0.6901,NA,NA,NA,NA,84.6797902,351.8149271,28.0888717,NA,NA
"562",73.99421292,0.1089,288.3301748,0.1953,327.5895,0.0215,350.1268043,0.6955,NA,NA,NA,NA,84.0827116,352.4518109,28.0291638,NA,NA
"563",74.60124286,0.1081,288.9272535,0.1958,328.0472603,0.0206,350.1666095,0.701,NA,NA,NA,NA,83.4856329,352.9095712,27.9893586,NA,NA
"564",74.63109679,0.108,288.9471561,0.1959,328.7836573,0.0192,350.2064147,0.7048,NA,NA,NA,NA,83.4657303,353.6459682,27.9495534,NA,NA
"565",75.19832148,0.1073,289.5342834,0.1965,329.1020992,0.0186,350.2661226,0.7128,NA,NA,NA,NA,82.878603,353.9644101,27.8898455,NA,NA
"566",75.79540011,0.1065,290.131362,0.197,329.9977172,0.0168,350.3059279,0.7172,NA,NA,NA,NA,82.2815244,354.8600281,27.8500402,NA,NA
"567",76.1735499,0.106,290.7383919,0.1977,330.0773277,0.0166,350.3457331,0.7217,NA,NA,NA,NA,81.6744945,354.9396386,27.810235,NA,NA
"568",76.39247873,0.1058,290.8379051,0.1979,331.0525561,0.0146,350.3855383,0.7265,NA,NA,NA,NA,81.5749813,355.914867,27.7704298,NA,NA
"569",76.99950867,0.105,291.3354706,0.1984,331.211777,0.0143,350.4253436,0.7315,NA,NA,NA,NA,81.0774158,356.0740879,27.7306245,NA,NA
"570",77.59658729,0.1042,291.9425005,0.1991,331.9879793,0.0126,350.4651488,0.7366,NA,NA,NA,NA,80.4703859,356.8502902,27.6908193,NA,NA
"571",77.72595433,0.104,292.5395791,0.1997,332.4258369,0.0116,350.4850514,0.7451,NA,NA,NA,NA,79.8733073,357.2881478,27.6709167,NA,NA
"572",78.20361723,0.1035,292.6589949,0.1999,332.8835972,0.0106,350.5248567,0.7512,NA,NA,NA,NA,79.7538915,357.7459081,27.6311114,NA,NA
"573",78.80069585,0.1027,293.1466091,0.2004,333.6199942,0.009,350.5646619,0.7578,NA,NA,NA,NA,79.2662773,358.4823051,27.5913062,NA,NA
"574",79.3281153,0.102,293.7436877,0.2012,333.7593125,0.0086,350.6044672,0.7648,NA,NA,NA,NA,78.6691987,358.6216234,27.5515009,NA,NA
"575",79.40772579,0.102,294.3009611,0.2019,334.6151252,0.0066,350.6442724,0.7723,NA,NA,NA,NA,78.1119253,359.4774361,27.5116957,NA,NA
"576",80.01475572,0.1012,294.3407663,0.2019,334.8141514,0.006,350.6840776,0.7847,NA,NA,NA,NA,78.0721201,359.6764623,27.4718905,NA,NA
"577",80.61183435,0.1005,294.9477963,0.2027,335.1324738,0.0054,350.7238829,0.7937,NA,NA,NA,NA,77.4650901,359.9947847,27.4320852,NA,NA
"578",81.0397407,0.1,295.5548262,0.2035,335.9805012,0.0066,350.7437855,0.8033,NA,NA,NA,NA,76.8580602,360.8428121,27.4121826,NA,NA
"579",81.21886428,0.0998,295.8434142,0.2039,337.0329172,0.0066,350.7835908,0.8136,NA,NA,NA,NA,76.5694722,361.8952281,27.3723773,NA,NA
"580",81.82589422,0.0991,296.1618561,0.2043,338.0060604,0.0066,350.823396,0.8247,NA,NA,NA,NA,76.2510303,362.8683713,27.3325721,NA,NA
"581",82.42297285,0.0985,296.7688861,0.2052,338.9241741,0.0066,350.8632012,0.8432,NA,NA,NA,NA,75.6440003,363.786485,27.2927669,NA,NA
"582",82.8608305,0.098,297.2067437,0.2059,339.820751,0.0066,350.9030065,0.8574,NA,NA,NA,NA,75.2061427,364.6830619,27.2529616,NA,NA
